url,name,beam,frequency,symbol_rate,forward_error_correction,video_encoding,language,encryption,ch_type
https://www.lyngsat.com/radiochannels/cn/Hunan-Culture-Radio.html,Hunan Culture Radio,None,3750 H,10490,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Hunan-Economic-Radio.html,Hunan Economic Radio,None,3750 H,10490,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Hunan-Peoples-Satellite-Radio.html,Hunan People's Satellite Radio,None,3750 H,10490,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Hunan-Traffic-Channel.html,Hunan Traffic Channel,None,3750 H,10490,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Jiangsu-News-Radio-Comprehensive.html,Jiangsu News Radio Comprehensive,0,12060 R,28800,4-Mar,,,Videoguard,radio
https://www.lyngsat.com/radiochannels/cn/Jiangxi-Economic-Radio.html,Jiangxi Economic Radio,None,3892 V,4420,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Jiangxi-Music-Radio.html,Jiangxi Music Radio,None,3892 V,4420,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Jiangxi-News-Radio.html,Jiangxi News Radio,0,12060 R,28800,4-Mar,,,Videoguard,radio
https://www.lyngsat.com/radiochannels/cn/Jiangxi-Peoples-Radio.html,Jiangxi People's Radio,None,3892 V,4420,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Jilin-Economic-Radio.html,Jilin Economic Radio,C,3909 H,8934,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Jilin-Information-Radio.html,Jilin Information Radio,C,3909 H,8934,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Jilin-News-Radio.html,Jilin News Radio,0,11920 L,28800,4-Mar,,,Videoguard,radio
https://www.lyngsat.com/radiochannels/cn/Jilin-Village-Radio.html,Jilin Village Radio,C,3909 H,8934,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Liaoning-News-Radio.html,Liaoning News Radio,C,4006 H,4420,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Liaoning-Peoples-Radio-AM-927.html,Liaoning People's Radio AM 927,0,12060 R,28800,4-Mar,,,Videoguard,radio
https://www.lyngsat.com/radiochannels/cn/Liaoning-Traffic-Radio.html,Liaoning Traffic Radio,C,4006 H,4420,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Music-FM-Radio-Guangdong.html,Music FM Radio Guangdong,C,3845 H,17778,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Nei-Monggol-Chinese-Radio.html,Nei Monggol Chinese Radio,0,11940 R,28800,4-Mar,,,Videoguard,radio
https://www.lyngsat.com/radiochannels/cn/Nei-Monggol-Economy-Radio.html,Nei Monggol Economy Radio,0,11940 R,28800,4-Mar,,,Videoguard,radio
https://www.lyngsat.com/radiochannels/cn/Nei-Monggol-General-News-Radio.html,Nei Monggol General News Radio,0,11960 L,28800,4-Mar,,,Videoguard,radio
https://www.lyngsat.com/radiochannels/cn/Nei-Monggol-Grassland-Radio.html,Nei Monggol Grassland Radio,0,11940 R,28800,4-Mar,,,Videoguard,radio
https://www.lyngsat.com/radiochannels/cn/Nei-Monggol-Mongolian-Radio.html,Nei Monggol Mongolian Radio,0,11940 R,28800,4-Mar,,,Videoguard,radio
https://www.lyngsat.com/radiochannels/cn/Nei-Monggol-Music-Radio.html,Nei Monggol Music Radio,0,11940 R,28800,4-Mar,,,Videoguard,radio
https://www.lyngsat.com/radiochannels/cn/Nei-Monggol-Overseas-Radio.html,Nei Monggol Overseas Radio,None,4171 H,9200,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/cn/Nei-Monggol-Story-Radio.html,Nei Monggol Story Radio,0,11940 R,28800,4-Mar,,,Videoguard,radio
https://www.lyngsat.com/radiochannels/cn/Nei-Monggol-Traffic-Radio.html,Nei Monggol Traffic Radio,0,11940 R,28800,4-Mar,,,Videoguard,radio
https://www.lyngsat.com/radiochannels/cn/Ningxia-City-Radio.html,Ningxia City Radio,0,11940 R,28800,4-Mar,,,Videoguard,radio
https://www.lyngsat.com/radiochannels/cn/Ningxia-Economy-Radio.html,Ningxia Economy Radio,0,11940 R,28800,4-Mar,,,Videoguard,radio
https://www.lyngsat.com/radiochannels/cn/Ningxia-Music-Radio.html,Ningxia Music Radio,0,11940 R,28800,4-Mar,,,Videoguard,radio
https://www.lyngsat.com/radiochannels/cn/Ningxia-News-Radio.html,Ningxia News Radio,0,11920 L,28800,4-Mar,,,Videoguard,radio
https://www.lyngsat.com/radiochannels/cn/Ningxia-Traffic-Radio.html,Ningxia Traffic Radio,0,11940 R,28800,4-Mar,,,Videoguard,radio
https://www.lyngsat.com/radiochannels/cn/Qinghai-Peoples-Economic-Radio-1.html,Qinghai People's Economic Radio 1,None,4158 H,8680,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Qinghai-Peoples-Economic-Radio-2.html,Qinghai People's Economic Radio 2,None,4158 H,8680,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Qinghai-Peoples-News-Radio.html,Qinghai People's News Radio,0,11960 L,28800,4-Mar,,,Videoguard,radio
https://www.lyngsat.com/radiochannels/cn/Qinghai-Peoples-Radio-Tibetan.html,Qinghai People's Radio Tibetan,0,11960 L,28800,4-Mar,,,Videoguard,radio
https://www.lyngsat.com/radiochannels/cn/Qinghai-Peoples-Satellite-Radio.html,Qinghai People's Satellite Radio,None,4158 H,8680,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Qinghai-Traffic-and-Music-Radio.html,Qinghai Traffic and Music Radio,None,4158 H,8680,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Radio-Shanghai.html,Radio Shanghai,None,3808 H,8800,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Radio-Young-FM-993.html,Radio Young FM 993,C,3893 H,6880,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Satellite-Radio-Guangdong.html,Satellite Radio Guangdong,C,3845 H,17778,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Shaanxi-Agriculture-Radio.html,Shaanxi Agriculture Radio,None,3871 V,9080,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Shaanxi-City-FM.html,Shaanxi City FM,None,3871 V,9080,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Shaanxi-Economic-Radio.html,Shaanxi Economic Radio,None,3871 V,9080,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Shaanxi-Music-Radio.html,Shaanxi Music Radio,None,3871 V,9080,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Shaanxi-News-Radio.html,Shaanxi News Radio,0,11920 L,28800,4-Mar,,,Videoguard,radio
https://www.lyngsat.com/radiochannels/cn/Shaanxi-Opera-Radio.html,Shaanxi Opera Radio,None,3871 V,9080,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Shaanxi-Traffic-Radio.html,Shaanxi Traffic Radio,None,3871 V,9080,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Shaanxi-Young-Radio.html,Shaanxi Young Radio,None,3871 V,9080,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Shandong-City-FM.html,Shandong City FM,None,3834 V,5400,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Shandong-Economy-Channel.html,Shandong Economy Channel,None,3834 V,5400,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Shandong-Life-Channel.html,Shandong Life Channel,None,3834 V,5400,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Shandong-Literature-Channel.html,Shandong Literature Channel,None,3834 V,5400,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Shandong-People-Channel.html,Shandong People Channel,None,3834 V,5400,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Shandong-Traffic-Channel.html,Shandong Traffic Channel,None,3834 V,5400,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Shanghai-CBN-Radio.html,Shanghai CBN Radio,None,3808 H,8800,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Shanxi-News-Radio.html,Shanxi News Radio,None,3846 V,5950,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Shenzhen-Life-Radio.html,Shenzhen Life Radio,C,3845 H,17778,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Shenzhen-Music-Radio.html,Shenzhen Music Radio,C,3845 H,17778,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Shenzhen-Traffic-Radio.html,Shenzhen Traffic Radio,C,3845 H,17778,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Sichuan-City-Voice.html,Sichuan City Voice,None,3903 V,9300,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Sichuan-Entertainment-Radio.html,Sichuan Entertainment Radio,None,3903 V,9300,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Sichuan-Literature-and-Art-Radio.html,Sichuan Literature & Art Radio,None,3903 V,9300,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Sichuan-Peoples-City-Radio.html,Sichuan People's City Radio,None,3903 V,9300,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Sichuan-Peoples-Economic-Radio.html,Sichuan People's Economic Radio,None,3903 V,9300,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Sichuan-Peoples-National-Radio.html,Sichuan People's National Radio,None,3903 V,9300,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Sichuan-Peoples-Station-Minjiang-Music-Radio.html,Sichuan People's Station Minjiang Music Radio,None,3903 V,9300,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Sichuan-Peoples-Traffic-Radio.html,Sichuan People's Traffic Radio,0,11960 L,28800,4-Mar,,,Videoguard,radio
https://www.lyngsat.com/radiochannels/cn/Sichuan-Peoples-Travel-and-Life-Radio.html,Sichuan People's Travel and Life Radio,None,3903 V,9300,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Southern-Life-Radio.html,Southern Life Radio,C,3845 H,17778,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Tianjin-Music-Radio.html,Tianjin Music Radio,None,3940 V,5948,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Voice-of-Bingtuan-FM.html,Voice of Bingtuan FM,C,3999 H,4420,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Voice-of-the-South-China-Sea.html,Voice of the South China Sea,0,11980 R,28800,4-Mar,,,Videoguard,radio
https://www.lyngsat.com/radiochannels/cn/VOS-Auto-and-Life-FM-906.html,VOS Auto and Life FM 90.6,C,4035 H,1073,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/VOS-Minnan-Dialect-AM-783.html,VOS Minnan Dialect AM 783,C,4035 H,1073,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/VOS-News-AM-666.html,VOS News AM 666,C,4035 H,1073,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/VOS-Sunshine-FM-996.html,VOS Sunshine FM 99.6,C,4035 H,1073,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Xiamen-Economy-and-Traffic-Radio.html,Xiamen Economy & Traffic Radio,None,4030 H,10920,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Xiamen-Min-nan-hua-Broadcast.html,Xiamen Min-nan-hua Broadcast,None,4030 H,10920,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Xiamen-Music-Radio.html,Xiamen Music Radio,None,4030 H,10920,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Xiamen-News-Radio.html,Xiamen News Radio,None,4030 H,10920,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Xiamen-Travel-Radio.html,Xiamen Travel Radio,None,4030 H,10920,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Xilingol-Chinese-Radio.html,Xilingol Chinese Radio,None,4171 H,9200,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Xilingol-Mongolian-Radio.html,Xilingol Mongolian Radio,None,4171 H,9200,4-Mar,,Mon,,radio
https://www.lyngsat.com/radiochannels/cn/Xinjiang-City-FM-929.html,Xinjiang City FM 929,C,4120 H,27500,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Xinjiang-Kyrgyz-Radio.html,Xinjiang Kyrgyz Radio,0,11980 R,28800,4-Mar,,,Videoguard,radio
https://www.lyngsat.com/radiochannels/cn/Xinjiang-Mongolian-Radio.html,Xinjiang Mongolian Radio,0,11980 R,28800,4-Mar,,,Videoguard,radio
https://www.lyngsat.com/radiochannels/cn/Xinjiang-Peoples-Radio-Comprehensive.html,Xinjiang People's Radio Comprehensive,0,11960 L,28800,4-Mar,,,Videoguard,radio
https://www.lyngsat.com/radiochannels/cn/Xinjiang-Peoples-Radio-Khazak.html,Xinjiang People's Radio Khazak,0,11980 R,28800,4-Mar,,,Videoguard,radio
https://www.lyngsat.com/radiochannels/cn/Xinjiang-Peoples-Radio-Uygur.html,Xinjiang People's Radio Uygur,0,11980 R,28800,4-Mar,,,Videoguard,radio
https://www.lyngsat.com/radiochannels/cn/Xinjiang-Peoples-Radio.html,Xinjiang People's Radio,C,4120 H,27500,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Xizang-FM-980-Life-Radio.html,Xizang FM 98.0 Life Radio,C,3989 H,9070,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Xizang-Peoples-News-Radio.html,Xizang People's News Radio,C,3989 H,9070,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Xizang-Peoples-Radio-Kangba.html,Xizang People's Radio Kangba,0,11960 L,28800,4-Mar,,,Videoguard,radio
https://www.lyngsat.com/radiochannels/cn/Xizang-Peoples-Radio.html,Xizang People's Radio,0,11960 L,28800,4-Mar,,,Videoguard,radio
https://www.lyngsat.com/radiochannels/cn/Xizang-Tibetan-Comprehensive.html,Xizang Tibetan Comprehensive,0,11960 L,28800,4-Mar,,,Videoguard,radio
https://www.lyngsat.com/radiochannels/cn/XJBS-949-Communications-Radio.html,XJBS 949 Communications Radio,C,4120 H,27500,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Yanbian-Korean-Radio.html,Yanbian Korean Radio,C,3909 H,8934,4-Mar,,Kor,,radio
https://www.lyngsat.com/radiochannels/cn/Yanbian-Peoples-Satellite-Radio.html,Yanbian People's Satellite Radio,C,3909 H,8934,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Yangcheng-Traffic-Radio.html,Yangcheng Traffic Radio,C,3845 H,17778,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Yunnan-Ethnic-Radio.html,Yunnan Ethnic Radio,C,3922 H,7250,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Yunnan-Life-Radio.html,Yunnan Life Radio,C,3922 H,7250,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Yunnan-Music-Radio.html,Yunnan Music Radio,C,3922 H,7250,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Yunnan-News-Radio.html,Yunnan News Radio,0,11920 L,28800,4-Mar,,,Videoguard,radio
https://www.lyngsat.com/radiochannels/cn/Yunnan-Peoples-News-Radio.html,Yunnan People's News Radio,C,3922 H,7250,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Yunnan-Radio-FM-99.html,Yunnan Radio FM 99,C,3922 H,7250,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cn/Yunnan-Traffic-Radio.html,Yunnan Traffic Radio,0,11960 L,28800,4-Mar,,,Videoguard,radio
https://www.lyngsat.com/radiochannels/cn/Zhujiang-Economy-Radio.html,Zhujiang Economy Radio,C,3845 H,17778,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/cr/Momentos-Reloj.html,Momentos Reloj,Americas & Europe,3930 H,4000,5-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/cr/Monumental.html,Monumental,Americas & Europe,3930 H,4000,5-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/cr/Zeta-FM.html,Zeta FM,Americas & Europe,3930 H,4000,5-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/dk/The-Voice-Bulgaria.html,The Voice Bulgaria,50,12092 V,30000,3-Feb,,Bul,,radio
https://www.lyngsat.com/radiochannels/do/Dominicana-FM.html,Dominicana FM,Americas C,3761 V,8332,4-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/dz/Chaine-1.html,Chaîne 1,None,12250 H,12510,4-Mar,,Ara,,radio
https://www.lyngsat.com/radiochannels/dz/Chaine-2.html,Chaîne 2,None,12250 H,12510,4-Mar,,Ber,,radio
https://www.lyngsat.com/radiochannels/dz/Chaine-3.html,Chaîne 3,None,12250 H,12510,4-Mar,,Fre,,radio
https://www.lyngsat.com/radiochannels/dz/Ifrikya-FM.html,Ifrikya FM,EMEA,3884 R,27500,6-May,,Ara,,radio
https://www.lyngsat.com/radiochannels/dz/Jil-FM.html,Jil FM,None,12250 H,12510,4-Mar,,Fre,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Adrar.html,Radio Adrar,None,12250 H,12510,4-Mar,,Ara,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Ain-Defla.html,Radio Aïn Defla,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Ain-Temouchent.html,Radio Aïn Témouchent,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Algerie-Internationale.html,Radio Algérie Internationale,None,12250 H,12510,4-Mar,,Ara,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Annaba.html,Radio Annaba,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Batna.html,Radio Batna,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Bechar.html,Radio Béchar,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Bejaia.html,Radio Béjaïa,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Biskra.html,Radio Biskra,None,12250 H,12510,4-Mar,,Ara,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Blida.html,Radio Blida,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Bordj-Bou-Arreridj.html,Radio Bordj Bou Arreridj,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Bouira.html,Radio Bouira,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Boumerdes.html,Radio Boumerdès,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Chlef.html,Radio Chlef,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Constantine.html,Radio Constantine,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Coran.html,Radio Coran (Algeria),None,12250 H,12510,4-Mar,,Ara,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Decrochage-2.html,Radio Décrochage 2,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Decrochage.html,Radio Décrochage,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Djelfa.html,Radio Djelfa,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-El-Bahdja.html,Radio El Bahdja,None,12250 H,12510,4-Mar,,Ara,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-El-Bayadh.html,Radio El Bayadh,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-El-Oued.html,Radio El Oued,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-El-Tarf.html,Radio El Tarf,None,12250 H,12510,4-Mar,,Ara,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Ghardaia.html,Radio Ghardaïa,None,12250 H,12510,4-Mar,,Ara,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Guelma.html,Radio Guelma,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Illizi.html,Radio Illizi,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Jijel.html,Radio Jijel,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Khenchela.html,Radio Khenchela,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Laghouat.html,Radio Laghouat,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Mascara.html,Radio Mascara,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Medea.html,Radio Médéa,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Mila.html,Radio Mila,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Mostaganem.html,Radio Mostaganem,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-MSila.html,Radio M'Sila,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Naama.html,Radio Naâma,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Oran.html,Radio Oran,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Ouargla.html,Radio Ouargla,None,12250 H,12510,4-Mar,,Ara,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Oum-El-Bouaghi.html,Radio Oum El Bouaghi,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Relizane.html,Radio Relizane,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Sahel.html,Radio Sahel,None,12250 H,12510,4-Mar,,Ara,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Saida.html,Radio Saïda,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Setif.html,Radio Sétif,None,12250 H,12510,4-Mar,,Fre,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Sidi-Bel-Abbes.html,Radio Sidi Bel Abbès,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Skikda.html,Radio Skikda,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Souk-Ahras.html,Radio Souk Ahras,None,12250 H,12510,4-Mar,,Ara,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Tamanrasset.html,Radio Tamanrasset,None,12250 H,12510,4-Mar,,Ara,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Tebessa.html,Radio Tebessa,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Tiaret.html,Radio Tiaret,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Tindouf.html,Radio Tindouf,None,12250 H,12510,4-Mar,,Ara,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Tipaza.html,Radio Tipaza,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Tissemsilt.html,Radio Tissemsilt,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Tizi-Ouzou.html,Radio Tizi Ouzou,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/dz/Radio-Tlemcen.html,Radio Tlemcen,None,12250 H,12510,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/ec/Galaxia.html,Galaxia,Americas & Europe,3927 H,2000,5-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/er/Dimtsi-Hafash.html,Dimtsi Hafash,EMEA,3884 R,27500,6-May,,Tir,,radio
https://www.lyngsat.com/radiochannels/er/Radio-Zara-FM.html,Radio Zara FM,EMEA,3884 R,27500,6-May,,,,radio
https://www.lyngsat.com/radiochannels/es/Los-40-Chile.html,Los 40 Chile,0,12350 V,30000,2-Jan,,Spa,,radio
https://www.lyngsat.com/radiochannels/es/Radio-Exterior.html,Radio Exterior,North America,4180 H,30000,6-May,,Spa,,radio
https://www.lyngsat.com/radiochannels/es/RNE-Radio-Nacional.html,RNE Radio Nacional,North America,4180 H,30000,6-May,,Spa,,radio
https://www.lyngsat.com/radiochannels/et/Addis-FM-963.html,Addis FM 96.3,West hemi,3855 R,4034,4-Mar,,Amh,,radio
https://www.lyngsat.com/radiochannels/et/FM-Bahir-Dar-969.html,FM Bahir Dar 96.9,West hemi,3941 L,3585,3-Feb,,,,radio
https://www.lyngsat.com/radiochannels/et/Tigrai-Radio.html,Tigrai Radio,East,12073 V,27500,6-May,,Tir,,radio
https://www.lyngsat.com/radiochannels/fj/2day-FM.html,2day FM,C,3947 H,15000,5-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/fj/Bula-FM.html,Bula FM,C,3947 H,15000,5-Mar,,,,radio
https://www.lyngsat.com/radiochannels/fj/Gold-FM.html,Gold FM,C,3947 H,15000,5-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/fj/Mirchi-FM.html,Mirchi FM,C,3947 H,15000,5-Mar,,Hin,,radio
https://www.lyngsat.com/radiochannels/fj/Radio-Fiji-One.html,Radio Fiji One,C,3947 H,15000,5-Mar,,,,radio
https://www.lyngsat.com/radiochannels/fj/Radio-Fiji-Two.html,Radio Fiji Two,C,3947 H,15000,5-Mar,,,,radio
https://www.lyngsat.com/radiochannels/fr/BFM-Business-Radio.html,BFM Business Radio,South East Africa,10845 H,30000,3-Feb,,Fre,,radio
https://www.lyngsat.com/radiochannels/fr/Fun-Radio-Reunion.html,Fun Radio Réunion,South East Africa,10845 H,30000,3-Feb,,Fre,,radio
https://www.lyngsat.com/radiochannels/fr/Monte-Carlo-Doualiya.html,Monte Carlo Doualiya,C,3964 R,4166,2-Jan,,Ara,,radio
https://www.lyngsat.com/radiochannels/fr/NRJ-Russia.html,NRJ Russia (+4h),Russia C,3675 L,17500,4-Mar,,Rus,,radio
https://www.lyngsat.com/radiochannels/fr/Radio-Classique.html,Radio Classique,South East Africa,10845 H,30000,3-Feb,,Fre,,radio
https://www.lyngsat.com/radiochannels/fr/Radio-Notre-Dame-International.html,Radio Notre Dame International,C,3964 R,4166,2-Jan,,Fre,,radio
https://www.lyngsat.com/radiochannels/fr/RFI-Afrique.html,RFI Afrique,South East Africa,10845 H,30000,3-Feb,,Fre,,radio
